Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.47564895792992606,1.1102230246251565e-16,0.29524811580475996,5.551115123125783e-17,1.4367663082083888,4.440892098500626e-16,1.0,0.0
3,0.37855124079816393,0.03414990852903258,0.22004449875264684,0.024063065189217657,1.538411662888737,0.10240938547547766,0.6949706264668067,0.2981875332307354
4,0.34680740116675224,0.002088731159251333,0.1949940601502474,0.0017184878028086636,1.5189702636750064,0.013612691697698727,0.9669857301739321,0.1320996166155065
5,0.32426454380148717,0.016692685836612268,0.18468062184251,0.010075183378257007,1.5476718759602566,0.06962845303748005,0.6908634809729648,0.20114729783523982
6,0.31127831302047404,0.02232132242739034,0.1737989635622708,0.010270062261313032,1.4901055645907888,0.10314992861693491,0.6761515509681918,0.18615453349614094
7,0.2712092953772352,0.03150651704484397,0.15631774648378158,0.016498987036604174,1.577869548739593,0.08531610150558681,0.6463261545136726,0.17189599555487095
8,0.2419067174059122,0.027140127116213587,0.14320018261272627,0.012894751744509181,1.6576417981379346,0.09021147129182622,0.7682302753230014,0.20119202117565907
9,0.22822928636962922,0.003924213898597487,0.13406781095548656,0.001212459787590875,1.6410737914571032,0.041401119387293996,0.8450355632528792,0.1340156235566387
10,0.23378441007043485,0.004138175243871654,0.13601889201363515,0.005372094370989408,1.580195347649879,0.04003026315620403,0.8876196409358057,0.11581364061189882
11,0.2344292032811746,0.003665944401325118,0.13897647665035728,0.0027231763509632362,1.5157739787216917,0.025386623890993516,0.9258122645460973,0.07609155914596068
12,0.2373255269073209,0.0070758411219581175,0.1432496201219999,0.0038523795940017007,1.4249191539717223,0.02528455173059593,0.9619483859110047,0.05190862965467305
13,0.24725794240217844,0.00655652973593236,0.1486038275485399,0.0038721798562686965,1.3316679503952578,0.016528934142448482,0.9481684204289405,0.04688415295402957
14,0.25417553492936495,5.551115123125783e-17,0.1529868535787367,2.7755575615628914e-17,1.2482890279388885,2.4017796254920324e-16,1.0,0.0
