,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,2,2,3,4,2,3,4,6,8,11,12,10
1,2,2,4,2,2,7,8,5,3,4,4,4,5
2,1,2,4,5,3,1,1,8,9,9,12,7,12
3,1,2,4,5,3,1,1,8,9,9,12,7,12
4,1,3,3,4,5,3,4,2,5,6,7,8,7
5,1,3,2,3,5,3,4,2,5,8,8,9,8
6,1,3,2,3,4,2,3,4,6,8,11,12,10
7,1,3,2,3,5,3,4,2,5,8,8,10,9
8,1,3,2,3,5,3,4,2,5,8,8,9,8
9,1,3,2,3,4,2,3,4,6,8,11,12,10
10,2,1,1,1,1,5,6,1,1,2,2,2,2
11,1,3,2,3,4,2,3,4,6,8,11,12,10
12,1,3,3,4,5,3,4,2,5,6,7,8,7
13,2,1,1,1,1,5,6,1,2,1,1,1,1
14,1,2,3,4,6,6,7,6,4,5,5,5,4
15,1,3,3,4,5,3,4,2,5,6,7,9,8
16,2,1,1,1,1,7,8,5,3,4,4,4,5
17,2,1,1,1,1,5,6,1,1,2,2,2,2
18,1,3,3,4,5,3,4,2,5,6,7,8,7
19,1,2,4,5,3,1,1,8,9,8,11,12,10
20,1,3,3,4,5,3,4,2,5,8,8,9,8
21,1,3,2,3,4,2,3,4,6,8,11,12,10
22,2,1,1,1,1,5,6,1,2,1,1,1,1
23,1,3,3,4,5,3,4,2,5,6,7,8,7
24,1,3,2,3,4,2,3,3,7,7,6,11,6
25,2,2,3,4,6,7,8,5,3,4,4,4,5
26,1,2,3,4,6,6,7,6,4,5,5,5,4
27,2,2,3,4,6,6,7,6,4,5,5,5,5
28,1,3,2,3,4,2,3,4,6,8,8,9,8
29,2,2,4,2,2,4,5,7,8,10,9,6,11
30,1,3,3,4,5,3,4,2,5,6,7,8,7
31,1,2,3,4,6,6,7,6,4,5,5,5,4
32,2,1,1,1,1,5,6,1,2,3,3,3,3
33,2,2,4,2,2,4,5,7,8,10,9,6,11
34,1,2,4,5,3,1,1,8,9,9,11,12,10
35,2,1,1,1,1,5,6,1,1,2,2,2,2
36,1,2,4,5,3,1,1,8,9,9,12,7,12
37,1,3,3,4,5,3,4,2,5,6,7,8,7
38,1,2,4,5,3,1,1,8,9,9,12,7,12
39,2,1,1,1,1,5,6,1,1,2,2,2,2
40,1,3,3,4,5,3,4,2,5,6,7,8,7
41,1,2,4,5,3,1,1,8,9,9,12,7,13
42,2,2,4,2,2,4,5,7,8,10,9,6,11
43,1,3,3,4,5,3,4,2,5,6,8,9,8
44,1,2,4,5,3,1,1,8,9,9,12,7,12
45,1,2,4,5,3,1,1,8,9,9,12,7,13
46,1,3,2,3,4,2,3,3,7,7,6,11,6
47,1,2,3,5,3,1,1,8,9,9,12,7,13
48,1,2,4,5,3,1,1,8,9,9,12,7,10
49,1,2,3,4,6,7,8,5,3,4,4,4,5
50,1,3,2,3,4,2,3,4,6,8,11,12,10
51,2,1,1,1,1,5,6,1,2,1,1,1,1
52,1,2,2,3,4,2,3,4,6,8,11,12,10
53,1,3,2,3,4,2,3,3,7,7,6,11,6
54,2,1,1,1,1,5,6,1,1,2,2,2,2
55,1,2,4,5,3,1,1,8,9,9,12,7,13
56,1,2,4,5,3,1,1,8,9,9,12,7,13
57,1,3,3,4,5,3,4,2,5,6,7,8,7
58,1,2,4,5,3,1,1,8,9,9,12,7,12
59,1,3,3,4,5,3,4,2,5,6,7,8,7
60,1,3,3,4,5,3,4,2,5,6,7,8,7
61,1,3,3,4,5,3,4,2,5,6,7,8,7
62,2,1,1,1,1,5,6,1,1,2,2,2,2
63,1,3,3,4,5,3,4,2,5,6,7,8,7
64,1,2,3,4,6,1,2,9,10,6,12,7,13
65,1,3,2,3,4,2,3,4,6,8,8,9,8
66,1,2,3,4,6,3,4,2,5,6,7,8,7
67,1,3,3,4,5,3,4,2,5,6,7,8,7
68,1,3,2,3,4,2,3,3,7,7,6,11,6
69,1,3,2,3,4,2,3,4,6,8,11,12,10
70,2,1,1,1,1,5,6,1,1,2,2,2,2
71,1,3,3,4,5,3,4,2,5,8,8,9,8
72,1,2,4,5,3,1,1,8,9,9,12,7,13
73,1,3,2,3,5,3,4,2,5,6,8,9,8
74,1,3,2,3,4,2,3,3,7,7,6,11,6
75,1,2,3,5,3,1,1,8,9,9,12,7,13
76,1,3,3,4,5,3,4,2,5,6,7,8,7
77,1,3,2,3,5,3,4,2,5,8,8,9,8
78,1,3,2,3,4,2,3,3,7,7,6,11,6
79,2,1,4,2,2,4,5,7,8,11,10,13,14
80,2,1,1,1,1,5,6,1,2,1,1,1,1
