k,Silhouette_mean (cosine),Silhouette_mean (euclidean),ARI_mean,scaler,geometry,n_neighbors
14,0.202,0.119,0.753,L2 Normalization,cosine,11
14,0.202,0.118,0.8,L2 Normalization,cosine,9
14,0.202,0.116,0.661,L2 Normalization,cosine,17
14,0.202,0.115,0.8,Share of Total,cosine,9
14,0.202,0.111,0.8,Share of Top 30 (L1 Norm),cosine,9
14,0.202,0.11,0.753,Share of Total,cosine,11
14,0.202,0.108,0.753,Share of Top 30 (L1 Norm),cosine,11
14,0.202,0.105,0.661,Share of Total,cosine,17
14,0.202,0.102,0.661,Share of Top 30 (L1 Norm),cosine,17
14,0.201,0.118,0.8,L2 Normalization,cosine,10
14,0.201,0.113,0.8,Share of Total,cosine,10
14,0.201,0.109,0.8,Share of Top 30 (L1 Norm),cosine,10
14,0.194,0.114,0.912,L2 Normalization,cosine,8
14,0.194,0.114,0.789,L2 Normalization,cosine,12
14,0.194,0.113,0.912,Share of Total,cosine,8
14,0.194,0.113,0.668,L2 Normalization,cosine,16
14,0.194,0.106,0.912,Share of Top 30 (L1 Norm),cosine,8
14,0.194,0.102,0.789,Share of Total,cosine,12
14,0.194,0.099,0.789,Share of Top 30 (L1 Norm),cosine,12
14,0.194,0.099,0.668,Share of Top 30 (L1 Norm),cosine,16
14,0.194,0.098,0.668,Share of Total,cosine,16
14,0.191,0.112,0.739,L2 Normalization,cosine,13
14,0.191,0.1,0.739,Share of Total,cosine,13
14,0.191,0.099,0.739,Share of Top 30 (L1 Norm),cosine,13
14,0.189,0.107,0.611,L2 Normalization,cosine,18
14,0.189,0.097,0.611,Share of Total,cosine,18
14,0.189,0.094,0.611,Share of Top 30 (L1 Norm),cosine,18
14,0.186,0.11,0.812,L2 Normalization,cosine,6
14,0.186,0.107,0.812,Share of Top 30 (L1 Norm),cosine,6
14,0.186,0.103,0.812,Share of Total,cosine,6
14,0.184,0.107,0.591,L2 Normalization,cosine,19
14,0.184,0.096,0.591,Share of Total,cosine,19
14,0.184,0.092,0.591,Share of Top 30 (L1 Norm),cosine,19
14,0.181,0.111,0.856,Share of Top 30 (L1 Norm),cosine,5
14,0.181,0.11,0.856,L2 Normalization,cosine,5
14,0.181,0.106,0.856,Share of Total,cosine,5
14,0.181,0.106,0.596,L2 Normalization,cosine,20
14,0.181,0.092,0.596,Share of Total,cosine,20
14,0.181,0.091,0.596,Share of Top 30 (L1 Norm),cosine,20
14,0.178,0.107,0.781,TF-IDF,cosine,10
14,0.178,0.105,0.711,TF-IDF,cosine,13
14,0.171,0.1,0.713,TF-IDF,cosine,15
14,0.171,0.099,0.744,TF-IDF,cosine,16
14,0.17,0.1,0.849,TF-IDF,cosine,7
14,0.168,0.099,0.97,TF-IDF,cosine,5
14,0.168,0.099,0.699,TF-IDF,cosine,14
14,0.167,0.099,0.861,TF-IDF,cosine,8
14,0.164,0.097,0.934,TF-IDF,cosine,6
14,0.164,0.097,0.871,TF-IDF,cosine,9
14,0.162,0.096,0.746,TF-IDF,cosine,12
14,0.162,0.096,0.669,TF-IDF,cosine,17
14,0.155,0.092,0.748,TF-IDF,cosine,11
14,0.155,0.091,0.683,TF-IDF,cosine,19
14,0.148,0.088,0.644,TF-IDF,cosine,18
14,0.141,0.084,0.602,TF-IDF,cosine,20
