,2,3,4,5,6,7,8,9,10
0,2,1,1,1,1,1,5,2,3
1,2,1,1,1,1,1,5,2,3
2,2,1,1,5,2,6,7,8,6
3,1,3,4,3,4,3,3,5,5
4,1,3,4,3,4,3,3,5,5
5,1,3,4,3,4,3,3,4,4
6,2,1,1,1,1,1,5,2,3
7,1,3,3,4,6,7,1,9,7
8,2,2,2,2,3,4,6,6,7
9,2,1,1,1,1,1,2,1,1
10,2,2,2,2,3,2,4,3,2
11,2,2,2,2,3,4,6,6,8
12,2,2,2,2,3,4,6,6,7
13,2,1,1,5,5,5,8,7,9
14,1,3,3,4,6,7,1,4,4
15,2,2,2,2,3,2,4,3,2
16,2,1,1,1,1,1,5,2,3
17,2,1,1,5,5,5,8,7,9
18,2,2,2,2,3,4,6,6,8
19,2,1,1,5,2,6,7,8,6
20,2,2,2,2,3,4,6,6,8
21,2,2,2,1,1,2,5,2,3
22,2,1,1,5,2,6,2,1,1
23,1,3,3,4,6,7,1,9,10
24,2,2,2,2,3,4,6,6,8
25,2,1,1,1,1,1,5,2,3
26,2,1,1,5,5,5,8,7,9
27,2,1,1,5,5,5,8,7,9
28,2,2,2,2,3,2,4,3,2
29,2,1,1,5,2,1,2,1,1
30,1,3,3,4,6,7,1,9,10
31,1,3,4,3,4,3,3,4,4
32,2,2,2,2,3,4,6,6,8
33,2,1,1,5,2,6,2,1,1
34,2,1,1,5,2,6,7,8,6
35,2,2,2,2,3,2,4,3,2
36,2,1,1,1,1,1,5,2,3
37,1,3,3,4,6,7,1,9,10
38,1,3,4,3,4,3,3,5,5
39,2,2,2,2,3,2,4,3,2
40,1,3,4,3,4,3,3,5,5
41,1,3,4,3,4,3,3,5,4
42,2,1,1,5,2,6,2,1,1
43,1,3,3,4,6,7,1,4,4
44,1,1,4,5,2,6,7,8,6
45,2,1,1,5,2,6,7,8,6
46,2,2,2,2,3,4,6,6,8
47,1,3,4,3,4,3,3,5,5
48,2,2,2,2,3,2,4,3,2
49,2,1,1,1,1,1,2,1,1
50,2,1,1,5,2,6,7,8,6
51,2,1,1,5,2,6,2,1,1
52,2,2,2,1,1,2,4,3,2
53,2,1,1,1,1,1,2,1,1
54,2,1,1,5,5,5,8,7,9
55,1,3,4,3,4,3,3,4,4
56,1,3,3,4,6,7,1,4,4
57,1,3,3,4,6,7,1,9,10
58,2,1,1,1,1,1,5,2,3
59,1,3,3,4,6,7,1,9,10
60,1,3,3,4,6,7,1,9,10
61,1,3,3,4,6,7,1,9,10
62,2,1,1,5,5,5,8,7,9
63,1,3,3,4,6,7,1,9,10
64,1,3,4,3,4,3,3,5,5
65,2,2,2,2,3,4,6,6,8
66,1,3,4,3,4,3,3,5,5
67,1,3,3,4,6,7,1,9,10
68,1,3,3,4,6,7,1,9,7
69,2,1,1,5,2,6,7,8,6
70,2,2,3,5,5,5,8,7,9
71,2,2,2,2,3,4,6,6,8
72,1,3,4,3,4,3,3,5,5
73,2,2,2,2,3,4,6,6,7
74,2,2,2,2,3,2,4,3,2
75,1,3,4,3,4,3,3,4,4
76,1,3,4,3,4,3,3,5,5
77,2,2,2,2,3,2,4,3,2
78,2,1,1,1,1,1,5,2,3
79,2,1,1,1,1,1,2,1,1
80,2,1,1,1,1,1,2,1,1
