,2,3,4,5,6,7,8,9,10
0,2,3,4,3,1,4,8,3,7
1,2,2,2,2,4,4,8,7,6
2,2,2,4,1,6,7,7,4,6
3,2,3,4,3,6,4,5,4,2
4,1,1,4,3,6,7,8,9,10
5,1,3,4,3,4,6,4,7,10
6,2,3,4,3,6,4,8,3,5
7,2,3,3,3,2,6,1,3,6
8,2,1,4,3,4,2,7,6,9
9,2,3,4,3,3,7,6,4,5
10,1,3,4,5,3,7,5,8,5
11,1,2,1,3,6,7,5,6,5
12,1,2,1,2,4,2,6,5,5
13,2,3,1,4,4,1,8,5,5
14,1,3,4,3,4,2,8,3,4
15,2,1,1,3,5,7,7,8,2
16,1,2,1,2,3,4,8,2,6
17,1,3,2,4,6,5,6,1,1
18,2,1,1,2,5,5,4,9,4
19,1,1,4,2,3,7,5,8,3
20,1,2,1,3,5,1,5,3,8
21,2,1,4,1,3,4,1,2,5
22,2,2,3,3,4,1,4,5,10
23,1,1,4,5,4,7,6,6,4
24,1,1,4,4,6,7,8,5,3
25,2,2,1,2,4,2,8,9,7
26,2,2,4,2,4,3,6,6,4
27,2,1,3,3,6,6,5,1,7
28,1,3,4,2,6,5,6,3,10
29,2,1,4,3,4,5,8,3,6
30,1,1,4,5,5,3,2,2,5
31,2,1,4,3,6,6,6,4,5
32,2,2,4,3,6,4,8,4,6
33,1,1,1,3,6,2,4,2,5
34,1,3,4,2,4,7,8,1,9
35,2,3,4,3,6,6,6,8,6
36,2,3,4,3,3,4,8,4,6
37,2,1,1,5,6,7,7,1,8
38,2,3,4,3,4,7,6,4,8
39,1,1,4,2,6,2,8,2,5
40,2,1,4,2,4,6,8,3,4
41,2,2,2,3,4,4,8,4,6
42,1,1,4,5,6,3,4,3,6
43,1,3,4,3,4,1,6,9,5
44,2,3,3,3,4,4,1,6,5
45,1,3,1,3,4,3,4,1,6
46,2,2,4,5,6,6,6,2,8
47,1,1,4,3,6,7,3,5,10
48,2,1,4,2,1,6,8,3,7
49,2,1,3,2,4,2,1,4,3
50,1,1,4,5,4,7,7,9,7
51,2,3,1,3,6,4,8,9,6
52,2,3,1,4,6,4,8,2,10
53,2,2,1,3,3,7,8,3,10
54,2,1,1,3,4,3,5,6,7
55,2,1,4,2,4,4,8,4,4
56,2,1,1,5,5,4,2,7,5
57,2,3,4,2,2,1,8,4,5
58,1,3,3,3,6,4,4,7,7
59,1,2,1,2,3,1,8,8,3
60,2,3,4,3,4,4,7,9,5
61,2,3,4,4,6,2,8,2,9
62,1,3,2,3,1,6,7,9,6
63,2,1,4,5,2,2,6,7,4
64,2,1,1,3,4,2,8,2,4
65,2,2,1,3,3,7,8,9,7
66,1,1,4,2,5,4,4,7,10
67,1,1,4,2,4,1,4,2,5
68,1,3,1,5,1,4,8,3,9
69,2,3,4,3,4,4,4,9,10
70,2,3,3,2,1,7,5,7,8
71,2,2,1,2,1,4,8,3,6
72,2,1,4,2,4,3,6,6,8
73,2,3,4,4,6,2,8,5,10
74,2,1,4,4,6,7,2,8,4
75,2,1,4,5,4,5,8,3,8
76,2,3,4,3,4,7,8,4,9
77,1,3,3,3,3,7,5,8,3
78,2,1,2,3,5,3,8,7,7
79,2,2,2,3,5,5,7,8,6
80,1,3,2,3,5,5,7,9,5
81,2,3,4,3,5,6,5,6,2
82,2,1,3,3,4,4,6,2,9
83,2,1,1,3,6,3,4,4,10
84,1,1,3,2,4,1,7,1,4
85,1,1,4,3,4,5,5,1,5
86,1,1,3,3,2,6,7,3,8
87,1,2,4,4,1,7,1,4,6
88,1,1,4,2,4,7,6,7,1
89,2,3,2,3,4,3,8,1,6
90,2,2,4,4,6,6,8,9,3
91,2,1,1,3,4,4,8,2,4
92,1,1,4,2,3,7,8,3,3
93,1,1,3,4,4,6,2,4,2
94,2,1,4,2,6,4,4,9,3
95,1,3,3,3,3,3,8,4,9
96,1,3,4,3,6,4,8,9,3
97,1,3,2,4,5,7,7,8,1
98,1,2,2,1,6,6,6,4,4
99,1,1,2,5,1,2,1,4,5
