,2,3,4,5,6,7,8,9,10
0,2,2,1,2,4,4,1,8,4
1,1,3,3,4,4,6,4,4,4
2,2,3,2,3,4,6,4,6,7
3,1,3,2,4,3,6,3,9,5
4,2,2,1,3,3,6,4,7,4
5,2,3,4,2,3,6,2,2,9
6,2,2,3,3,4,3,3,7,3
7,1,1,1,2,4,7,4,7,7
8,2,2,4,5,4,5,4,4,1
9,1,3,3,3,6,1,4,9,2
10,2,1,4,4,2,6,3,7,4
11,2,1,4,5,5,4,6,3,10
12,2,2,3,1,4,5,8,3,7
13,2,2,3,5,6,5,3,3,3
14,2,2,4,5,5,7,3,7,6
15,1,3,2,2,6,6,4,4,5
16,2,1,2,3,6,3,3,9,6
17,1,2,2,4,4,6,4,1,9
18,1,2,3,5,6,3,8,2,5
19,2,3,4,3,6,6,6,1,9
20,2,1,3,4,6,2,6,8,6
21,2,3,3,3,1,5,4,8,3
22,2,1,1,3,5,7,3,3,3
23,2,3,2,1,4,6,4,3,6
24,2,2,4,3,4,2,4,5,8
25,1,2,4,2,4,5,5,9,3
26,1,3,4,4,5,7,4,3,6
27,1,2,1,2,4,1,3,3,6
28,2,2,3,4,4,3,4,7,7
29,1,3,3,2,6,1,3,3,7
30,2,3,4,1,6,6,5,6,10
31,2,2,3,5,2,6,8,9,3
32,2,3,3,4,4,5,5,8,5
33,2,1,2,5,4,7,8,6,2
34,2,1,2,4,4,6,3,7,3
35,2,3,4,5,5,6,4,7,7
36,1,1,1,2,6,4,2,3,2
37,1,2,2,1,4,6,4,6,7
38,2,3,3,4,6,3,4,7,4
39,1,3,4,4,4,5,4,8,3
40,1,2,2,4,5,3,4,2,4
41,2,2,3,3,6,3,1,8,7
42,2,3,4,3,4,7,3,8,4
43,1,1,3,4,6,7,3,2,10
44,1,3,2,4,5,3,2,4,6
45,2,1,2,4,4,7,8,8,7
46,2,3,4,1,3,2,5,9,4
47,1,3,3,5,5,1,1,3,2
48,2,3,4,4,2,2,8,3,4
49,2,3,2,4,4,7,6,3,9
50,2,3,2,1,4,2,4,6,5
51,2,3,2,2,5,5,4,8,6
52,1,2,3,5,4,5,4,6,4
53,1,1,1,5,1,1,4,8,4
54,2,2,3,2,2,7,3,4,4
55,1,3,4,2,4,7,3,3,7
56,1,3,3,1,3,6,5,1,10
57,2,3,4,4,4,7,3,8,3
58,2,1,2,4,5,4,2,2,4
59,2,3,3,4,6,7,4,7,1
60,1,1,4,5,5,6,7,2,10
61,2,1,4,5,4,7,4,2,1
62,2,2,3,3,6,3,4,9,4
63,1,3,4,1,6,5,4,4,7
64,1,3,2,4,4,7,3,9,7
65,1,1,3,1,2,7,1,6,4
66,2,3,1,2,6,6,2,2,4
67,2,3,1,4,6,2,3,9,8
68,2,3,4,5,4,4,3,3,1
69,2,1,3,4,6,4,8,4,7
70,1,3,2,4,4,6,2,4,2
71,1,1,4,5,4,5,1,3,7
72,1,3,4,5,6,7,4,3,1
73,1,1,3,4,3,7,3,6,3
74,2,2,4,4,3,6,5,7,6
75,1,3,4,3,3,2,4,7,4
76,1,1,4,4,5,6,5,9,2
77,2,2,3,2,2,6,3,7,9
78,1,3,3,5,2,7,3,4,4
79,2,3,2,2,4,6,4,9,7
80,2,1,3,4,4,1,4,2,10
81,1,1,1,3,3,3,3,3,5
82,1,2,1,4,4,5,4,9,10
83,1,2,2,4,4,7,4,6,3
84,2,3,2,5,4,5,4,6,9
85,2,2,3,2,4,3,8,1,3
86,1,2,4,4,6,7,2,8,7
87,2,3,4,1,4,6,4,6,3
88,2,3,4,4,4,4,4,4,9
89,1,1,3,4,5,7,3,1,7
90,1,2,3,1,2,3,5,2,1
91,1,1,3,4,5,7,3,9,6
92,2,1,4,4,6,6,5,7,9
93,2,3,2,5,1,1,1,8,5
94,2,1,4,5,4,6,3,8,9
95,2,3,2,3,4,7,4,6,3
96,2,1,4,2,4,5,5,2,9
97,1,1,3,1,4,6,7,7,5
98,2,3,3,3,4,1,5,9,7
99,2,3,3,4,4,5,3,9,6
