,2,3,4,5,6,7,8,9,10
0,1,3,2,3,3,4,5,4,3
1,1,2,3,4,2,7,7,2,5
2,1,2,3,4,2,3,3,7,4
3,1,2,3,4,2,3,7,2,2
4,1,3,4,5,5,5,4,9,8
5,1,3,4,3,3,4,5,4,7
6,1,3,2,2,4,2,2,5,9
7,1,3,4,5,6,5,3,4,3
8,1,3,2,2,4,2,2,5,9
9,1,3,2,2,4,2,2,5,9
10,2,1,1,1,1,1,1,1,1
11,1,3,2,2,6,6,6,8,10
12,1,3,4,5,5,5,4,9,8
13,2,1,1,1,1,1,1,1,1
14,1,2,3,4,2,7,8,3,6
15,1,3,4,5,6,6,6,9,8
16,1,2,3,4,2,7,8,3,5
17,2,1,1,1,1,1,1,1,1
18,1,2,4,5,5,5,4,9,8
19,1,3,2,5,6,6,6,8,10
20,1,3,4,3,3,4,5,6,7
21,1,3,2,2,6,6,6,8,10
22,2,1,1,1,1,1,1,1,1
23,1,3,4,3,5,5,4,6,8
24,1,3,2,2,4,2,2,5,9
25,1,2,3,4,2,7,8,3,5
26,1,2,4,3,5,7,8,3,6
27,2,2,3,4,2,7,8,3,5
28,1,3,2,2,6,6,6,8,10
29,1,2,3,4,2,3,7,2,2
30,1,3,4,5,6,5,4,9,8
31,1,2,4,3,5,7,8,3,6
32,2,1,1,1,1,1,1,1,1
33,1,3,3,4,3,4,5,4,3
34,1,3,2,5,6,6,6,8,10
35,2,1,1,1,1,1,1,1,1
36,1,2,3,4,2,3,7,2,2
37,1,3,4,3,5,5,4,6,7
38,1,2,3,4,2,3,3,7,4
39,2,1,1,1,1,1,1,1,1
40,1,2,4,5,5,5,3,9,4
41,1,2,3,4,2,3,3,7,4
42,1,2,3,4,2,3,7,2,2
43,1,3,4,3,3,4,5,6,7
44,1,2,3,4,2,3,7,2,2
45,1,2,3,5,6,3,3,7,4
46,1,3,2,2,4,2,2,5,9
47,1,2,3,5,6,3,3,7,4
48,1,3,3,5,6,6,6,8,10
49,1,2,3,4,2,7,8,3,5
50,1,3,2,2,6,6,6,8,10
51,2,1,1,1,1,1,1,1,1
52,1,3,2,2,3,4,5,4,3
53,1,3,2,2,4,2,2,5,9
54,2,1,1,1,1,1,1,1,1
55,1,2,3,5,6,3,3,7,4
56,1,2,3,4,2,3,3,7,4
57,1,3,4,5,5,5,4,9,8
58,1,2,3,4,2,3,7,2,2
59,1,3,4,3,5,5,4,6,7
60,1,3,4,3,5,5,4,6,7
61,1,3,4,3,5,5,4,9,8
62,2,1,1,1,1,1,1,1,1
63,1,2,4,5,5,5,3,9,8
64,1,2,3,4,2,7,8,3,4
65,1,3,2,2,3,4,5,4,3
66,1,2,3,5,5,7,8,3,6
67,1,3,4,3,5,5,4,6,7
68,1,3,2,2,4,2,2,5,9
69,1,3,2,2,6,6,6,8,10
70,2,1,1,1,1,1,1,1,1
71,1,3,4,3,3,4,5,6,7
72,1,2,3,4,2,3,3,7,4
73,1,3,4,3,5,5,4,9,8
74,1,3,2,2,4,2,2,5,9
75,1,2,3,5,6,3,3,7,4
76,1,2,4,5,5,5,4,9,8
77,1,3,4,3,3,4,5,4,3
78,1,3,2,2,4,2,2,5,9
79,2,1,1,1,1,1,1,1,1
80,2,1,1,1,1,1,1,1,1
