Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5435222862954103,0.0,0.33719182806676046,5.551115123125783e-17,1.189972222296801,2.220446049250313e-16,1.0,0.0
3,0.3332056596938932,0.000546900625033002,0.18646237381399083,0.00014970702719886998,1.631538608676299,0.0014962981024534208,0.9982559270464657,0.01220851067473944
4,0.2603708519124304,0.0,0.1537484847653084,0.0,1.7232841465006623,4.440892098500626e-16,1.0,0.0
5,0.20743839211529733,0.0012277195033561321,0.12469025456339183,0.0007634367790202718,1.8766771064377041,0.005219066750797403,0.9975407768667065,0.007604654602696641
6,0.1958039968608582,0.004080788321261465,0.10941293139792671,0.0022668178590456844,2.0142120195379456,0.021402543495270043,0.9372799581585145,0.06221966900445264
7,0.19910440967936505,0.003053485327397983,0.10937793292970588,0.0021666385074738718,2.041658610414393,0.0308638983916699,0.8412951104201224,0.10351262756741549
8,0.18709986977902507,0.0033121419284926567,0.10600981457366808,0.0017503991172001067,1.8953636168975447,0.02562876086035817,0.9574609261570505,0.037007492195564616
9,0.1751634402265956,0.0034843794983504322,0.11313278502991048,0.001614710277947644,1.7522721384996323,0.0263253259683412,0.9470555445581792,0.03326200745103856
10,0.1671019268968369,0.0050909614155304535,0.11124494444307004,0.002464292600477361,1.6847256029787485,0.026596625582257803,0.9419627421827705,0.03676015398584162
11,0.1888543923078167,0.004020018109989915,0.11755489371069759,0.001568077832311742,1.767209735238217,0.014586875837284222,0.945187424041158,0.054199854244957234
12,0.18274046873081193,0.004322004586172184,0.11447855205298352,0.0020062304326148787,1.7265819626452263,0.015790420827989246,0.929512580764368,0.038557702117720055
13,0.16662635752644492,0.004579432507287146,0.1117870371988629,0.0025488563533567327,1.7003647531311001,0.028415483435786995,0.9124238119561613,0.04157763073461971
14,0.17000003330655783,0.004941784153997714,0.11008721012824604,0.002553009632364656,1.6677692932837556,0.014111839829911365,0.9167742235727386,0.05371611374527266
