Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5418282143210182,0.0,0.3428363121756703,5.551115123125783e-17,1.198319630363718,2.220446049250313e-16,1.0,0.0
3,0.33072832317414474,0.0,0.19313281198870833,2.7755575615628914e-17,1.616376020347767,4.440892098500626e-16,1.0,0.0
4,0.2715732197897486,5.551115123125783e-17,0.16060504671901657,0.0,1.70971274254235,4.440892098500626e-16,1.0,0.0
5,0.2143467348547303,1.3877787807814457e-16,0.12694883918290972,0.0,1.9876041200206749,0.0,1.0,0.0
6,0.1898279610555756,0.004232376974121241,0.11321950361929975,0.0022337530227720453,1.9326739343784893,0.029874731890223633,0.8660632653455044,0.09304435236541493
7,0.2114555511475381,0.005484126068111039,0.12361412856435,0.0027989644726230485,1.943004898566786,0.021068539052561806,0.9077504241909711,0.0667398527880198
8,0.19635859336253983,0.004358258921485719,0.11651389202199681,0.002451317210371224,1.8634256349156704,0.02251431693093429,0.9212585269741794,0.044901406549240214
9,0.19491305263872596,0.007820710346972305,0.11693233967522873,0.004186691889371032,1.798092460397794,0.029801848703869906,0.8592615975774026,0.05828390448520189
10,0.20328700788951465,0.007597966622546261,0.11907980849077546,0.003954339269466515,1.7140246394895433,0.02504525312507276,0.8741477291656826,0.054512252790859465
11,0.19996148597456184,0.007586894457888855,0.11697284167994759,0.004117291188592917,1.674101580551959,0.03172650761959678,0.8706819970560354,0.0661097528721267
12,0.17740192067456448,0.016711043030695382,0.10387631089627809,0.008431466492390688,1.7292585907579467,0.08345136750720691,0.7330462596791396,0.08703856472397244
13,0.17240913157231638,0.00868237403689318,0.09933006058633795,0.004181223172978713,1.7235213477780138,0.024298700710713588,0.8745928765917231,0.058364625008649675
14,0.15260941970763134,0.014058764160299345,0.08870274369183033,0.0069281878169916156,1.7200065734565546,0.03879812212565929,0.8715961991452831,0.0652492385296474
