Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5125813947571246,2.220446049250313e-16,0.3224746347388568,5.551115123125783e-17,1.2793734146352826,2.220446049250313e-16,1.0,0.0
3,0.3158095820703551,0.0,0.18416891062858912,0.0,1.7518717536002557,6.661338147750939e-16,1.0,0.0
4,0.20662430661977652,0.0,0.12626171670920885,2.7755575615628914e-17,1.882260164881502,1.9984014443252818e-16,1.0,0.0
5,0.20683058246783267,0.0018596310455585394,0.12217042023466713,0.0008106178342090227,1.8852046381405996,0.012271343842190823,0.9783032560157714,0.029881628933533997
6,0.20190899904369147,0.0011078906732866615,0.11848650029151539,0.0011193148392156626,1.811021739136398,0.007026853173426502,0.9929167992985026,0.009723909621900036
7,0.16939740879059495,2.7755575615628914e-17,0.10122610678934706,0.0,1.8203841737557958,2.1297770317619678e-16,1.0,0.0
8,0.1667756383064671,7.270454138978789e-05,0.0998612930356434,0.0002042100949969881,1.8452884839830035,0.005524413375945703,0.9963761671443667,0.008671146359267011
9,0.15813790875300554,3.751894931349253e-05,0.09481250304046988,0.00010538197555526457,1.8727276873589858,0.002534094312579518,0.9989705010468979,0.005070227685262412
10,0.15643324855670937,0.002391395399577142,0.09305169754214711,0.0010904998218579291,1.870848166931964,0.009374247461052535,0.988456830161764,0.020660212288002727
11,0.14012634376243388,0.0019832570887043186,0.08544114437759663,0.0011996602646721399,1.8927459375682352,0.005027291298323336,0.9755638157029891,0.022518147232390203
12,0.1221993934567252,0.004178423690262937,0.07754955064306596,0.0022723082606648974,1.8166107735596773,0.004287593485591671,0.9590421991164829,0.028731244595619772
13,0.11455721339554036,0.009690415083931007,0.07202935198833298,0.004854057253517566,1.840301035516306,0.05343926646351933,0.8632974913946553,0.06732906179237945
14,0.10348400046340817,0.007007098586169491,0.06504718256143928,0.003752678317936126,1.866211547240223,0.035001493440378915,0.8831847594106134,0.07658395608309687
