,2,3,4,5,6,7,8,9,10
0,1,1,1,5,4,2,4,1,7
1,1,3,1,4,4,4,8,7,7
2,2,3,4,2,2,2,8,8,3
3,1,2,4,5,2,4,6,7,6
4,2,3,4,2,2,4,3,6,7
5,2,2,2,3,4,4,1,5,8
6,1,3,4,2,2,2,4,7,4
7,1,1,2,2,6,3,4,7,5
8,1,3,2,2,5,7,5,4,9
9,1,3,2,2,1,2,4,9,9
10,2,1,3,4,6,7,1,3,2
11,2,1,3,5,5,7,4,5,5
12,2,1,4,5,4,3,4,3,4
13,1,3,2,5,5,6,3,4,2
14,2,3,1,2,4,5,7,7,3
15,1,2,4,2,1,5,6,3,5
16,2,1,4,5,1,3,6,4,6
17,2,3,3,5,5,2,5,9,8
18,1,3,4,5,3,2,1,2,3
19,2,3,4,2,1,5,5,3,10
20,2,3,1,3,3,4,5,2,4
21,2,3,2,2,5,5,4,7,2
22,2,1,2,2,4,1,2,4,1
23,2,1,4,2,4,2,2,5,3
24,2,3,4,1,2,4,6,3,8
25,1,3,3,4,4,7,7,1,3
26,1,3,3,5,1,6,5,5,3
27,1,3,1,3,4,5,6,5,3
28,2,3,1,5,6,2,1,9,2
29,1,2,2,3,3,2,8,3,3
30,2,2,4,2,3,6,8,2,7
31,1,3,4,5,6,4,4,5,4
32,2,2,2,5,6,5,7,2,3
33,2,1,4,3,5,1,1,8,4
34,2,1,3,4,5,2,2,6,1
35,1,3,4,2,6,4,5,3,3
36,1,1,2,2,1,1,3,5,8
37,2,3,4,2,2,4,6,1,3
38,1,3,2,4,2,2,2,9,1
39,1,2,3,4,2,6,2,7,5
40,1,3,4,4,1,5,6,1,1
41,1,3,2,2,4,3,7,9,6
42,2,2,3,2,2,6,6,2,7
43,2,1,1,5,3,6,7,1,4
44,1,2,2,4,4,1,4,3,5
45,2,1,4,4,4,2,1,1,6
46,2,2,3,1,2,2,8,7,1
47,1,2,2,2,2,4,8,4,3
48,1,3,4,5,1,4,5,5,2
49,1,2,2,5,4,7,4,8,10
50,2,3,2,4,4,6,6,6,3
51,1,3,4,3,1,5,4,2,3
52,1,3,4,4,2,1,7,5,2
53,1,1,2,2,5,4,2,2,2
54,1,3,2,3,6,4,8,4,3
55,1,2,2,5,4,1,5,3,4
56,1,3,4,2,5,3,8,2,4
57,1,3,3,5,6,6,7,9,2
58,2,1,3,3,2,5,2,5,4
59,2,3,1,4,1,7,2,2,10
60,1,1,3,2,4,4,7,2,4
61,1,1,3,1,5,6,6,4,9
62,2,3,1,2,3,2,6,2,8
63,1,1,3,2,3,7,6,1,3
64,1,2,3,2,5,3,8,9,8
65,1,1,2,3,5,4,4,6,4
66,2,3,2,4,1,6,3,3,2
67,2,2,4,5,1,6,6,7,8
68,2,2,2,5,1,5,4,5,9
69,1,1,2,2,4,4,5,3,3
70,1,3,2,4,5,3,5,5,9
71,1,1,3,5,4,7,8,4,6
72,2,3,4,5,1,6,5,5,10
73,1,1,2,5,2,5,6,2,1
74,1,3,3,5,1,2,8,3,3
75,1,3,4,5,4,2,2,9,1
76,2,1,3,3,1,5,8,8,9
77,2,3,2,3,6,7,6,3,8
78,1,1,3,2,6,6,8,1,3
79,1,3,3,3,2,2,6,1,3
80,2,1,1,3,6,2,6,2,4
81,1,3,2,2,2,2,6,5,6
82,1,1,2,1,4,5,5,6,1
83,1,3,4,3,2,6,2,8,1
84,2,3,2,5,4,2,5,1,4
85,2,3,4,2,1,2,5,2,2
86,2,3,2,5,6,1,6,4,3
87,2,3,4,1,5,1,6,8,2
88,2,3,3,5,5,7,6,2,8
89,1,1,3,3,4,6,6,9,6
90,1,3,2,1,6,3,7,2,10
91,1,3,2,3,4,3,7,7,7
92,2,3,4,2,5,7,6,3,8
93,2,3,3,1,4,5,4,2,5
94,1,1,3,5,6,5,2,2,8
95,2,3,2,1,5,2,4,8,2
96,2,1,3,3,3,5,7,2,8
97,2,1,1,1,2,7,6,2,6
98,2,3,1,2,4,2,7,9,3
99,2,1,2,3,5,7,4,9,5
