Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,BIC_mean,BIC_std,AIC_mean,AIC_std
2,0.4751700540811658,0.09334705659868514,0.29950734453613426,0.05720981128501529,1.1614915296589359,0.35806213550463506,0.5557708422715602,0.46773964909871907,4692610.301928281,7.520198164979608,1271198.6659609147,7.520198164888071
3,0.4172141272183065,0.06396616316925975,0.2557249731541671,0.042350344311077585,1.2576235252625083,0.20471653724592292,0.8078278253857927,0.15151065722530718,4699300.417394873,18.192445806188367,1273844.5568052637,18.192445806142967
4,0.3273717225208889,0.037349032823601684,0.1918370894831568,0.022624225905358123,1.4533542591917643,0.13248012884447033,0.6536140098116555,0.22558592585183299,4706036.640056674,21.29288707186197,1276536.5548448262,21.2928870718376
5,0.28573400952526146,0.02768992526747698,0.16597717023573622,0.01580536613645978,1.5070872536329898,0.16445554717940686,0.7070621600339279,0.1506533590806148,4712765.314093535,24.46106519764182,1279221.0042594445,24.46106519763013
6,0.2634991538641236,0.024295570403055192,0.15239694477141857,0.014148654143633498,1.5257556030723152,0.1476905583262546,0.5821048601576227,0.17946728905026785,4719505.75508612,27.265223655809887,1281917.220629788,27.265223655863547
7,0.25345779677813646,0.027318051810835194,0.1463100852710012,0.015364848792042272,1.5026209440251979,0.11613904156232135,0.5713798109115492,0.15212241952427727,4726237.6848208085,29.86120605670102,1284604.9257422336,29.861206056671737
8,0.2511736184888733,0.02568012190311069,0.14476118807106897,0.014425101230123635,1.455400101544524,0.10208763164971395,0.6244503557214839,0.14056263208896896,4732961.504578696,26.73974140200262,1287284.5208778782,26.739741402010328
9,0.24493903706835546,0.02324921844929542,0.14038549427923921,0.013277656821934937,1.4347520606531612,0.08760351709557652,0.6344608597457948,0.12620935974318262,4739689.959197252,24.54839831455032,1289968.7508741945,24.54839831457515
10,0.23685659946344362,0.026178930005114707,0.13598274519737097,0.014549878179522375,1.3950769197677522,0.0843638008309486,0.6158752121279444,0.1291172840477538,4746416.281210417,29.00211029089438,1292650.8482651166,29.00211029091718
11,0.23087384782994827,0.028580788721554392,0.13227296374127134,0.015837023841751893,1.3702145291933028,0.08408190484209907,0.6147713543174536,0.12383539920358444,4753136.960139246,34.05465947721112,1295327.3025717048,34.054659477218344
12,0.22225760474167,0.024876283350217562,0.12720000248142582,0.013711916233061918,1.3587860483141352,0.09266798666959754,0.5818831474567282,0.1179851425063491,4759872.38610464,27.651902064916925,1298018.503914856,27.65190206489338
13,0.2144409338439529,0.022852473559565725,0.12265722665032065,0.01250624639311843,1.3549590326097545,0.09178075505425524,0.5531802533541434,0.11242235337635961,4766600.414669213,29.920990161293062,1300702.307857188,29.920990161299656
14,0.21294594534905426,0.023780123489187458,0.12181628246926303,0.013100065749037788,1.3072089368255166,0.08058902947520433,0.5540670941975476,0.10524589911444886,4773336.0278344015,35.044617731644436,1303393.6964001341,35.04461773165195
