,2,3,4,5,6,7,8,9,10
0,2,2,4,4,2,3,6,3,3
1,2,3,3,4,2,3,6,3,3
2,1,2,4,5,3,4,5,6,4
3,1,2,4,5,3,4,5,6,4
4,1,1,1,3,5,6,4,8,9
5,1,1,1,3,5,6,4,9,10
6,1,1,2,2,4,5,7,5,5
7,1,1,1,3,5,6,4,9,7
8,1,1,2,3,5,6,4,9,10
9,1,1,2,2,4,5,7,5,5
10,2,3,3,1,1,2,3,1,2
11,1,1,2,2,4,5,7,5,5
12,1,1,1,3,5,6,4,9,10
13,2,3,3,1,1,1,2,2,1
14,1,1,1,3,6,7,1,7,8
15,1,1,1,3,5,6,4,9,10
16,2,3,3,1,1,2,3,1,2
17,2,3,3,1,1,2,3,1,2
18,1,1,1,3,5,6,4,9,10
19,1,2,4,5,3,4,7,5,5
20,1,1,1,3,5,6,4,9,10
21,1,1,2,2,4,5,7,5,5
22,2,3,3,1,1,1,2,2,1
23,1,1,1,3,5,6,4,9,10
24,1,1,2,2,4,5,8,4,6
25,2,3,3,1,6,7,1,7,8
26,1,1,1,3,6,7,1,7,8
27,1,2,1,3,6,7,1,7,8
28,1,1,2,2,4,5,7,4,7
29,2,2,4,4,2,3,6,3,3
30,1,1,1,3,5,6,4,9,10
31,1,1,1,3,6,7,1,7,8
32,2,3,3,1,1,2,3,1,2
33,2,2,4,4,2,3,6,3,3
34,1,2,4,5,3,4,5,6,4
35,2,3,3,1,1,2,3,1,2
36,1,2,4,5,3,4,5,6,4
37,1,1,1,3,5,6,4,9,10
38,1,2,4,5,3,4,5,6,4
39,2,3,3,1,1,2,3,1,2
40,1,1,1,3,5,6,4,9,10
41,1,2,4,5,3,4,5,6,4
42,2,2,4,4,2,3,6,3,3
43,1,1,1,3,5,6,4,9,10
44,1,2,4,5,3,4,5,6,4
45,1,2,4,5,3,4,5,6,4
46,1,1,2,2,4,5,8,4,6
47,1,1,1,5,3,4,5,8,9
48,1,2,4,5,3,4,5,6,4
49,1,2,4,5,6,7,1,7,8
50,1,1,2,2,4,5,7,5,5
51,2,3,3,1,1,1,2,2,1
52,2,2,4,4,2,3,6,3,3
53,1,1,2,2,4,5,8,4,6
54,2,3,3,1,1,2,3,1,2
55,1,2,4,5,3,4,5,6,4
56,1,2,4,5,3,4,5,6,4
57,1,1,1,3,5,6,4,9,10
58,1,2,4,5,3,4,5,6,4
59,1,1,1,3,5,6,4,9,10
60,1,1,1,3,5,6,4,9,10
61,1,1,1,3,5,6,4,9,10
62,2,3,3,1,1,1,2,2,1
63,1,1,1,3,5,6,4,9,10
64,1,1,1,3,6,7,4,8,9
65,1,1,2,2,4,5,8,4,7
66,1,1,1,3,5,6,4,8,9
67,1,1,1,3,5,6,4,9,10
68,1,1,2,2,4,5,8,9,7
69,1,1,2,2,4,5,7,5,5
70,2,3,3,1,1,2,3,1,2
71,1,1,1,3,5,6,4,9,10
72,1,2,4,5,3,4,5,6,4
73,1,1,1,3,5,6,4,9,10
74,1,1,2,2,4,5,8,4,6
75,1,2,1,5,3,4,5,8,9
76,1,1,1,3,5,6,4,8,9
77,1,1,1,3,5,6,4,9,10
78,1,1,2,2,4,5,8,4,6
79,2,3,4,4,2,3,6,3,3
80,2,3,3,1,1,1,2,2,1
