,2,3,4,5,6,7,8,9,10
0,1,3,2,2,4,7,6,6,8
1,2,1,1,1,2,6,7,4,9
2,2,1,1,1,2,6,7,4,9
3,1,3,2,2,4,7,6,7,8
4,2,1,1,1,2,2,2,5,6
5,2,1,1,1,2,2,3,5,3
6,2,2,3,4,5,5,8,9,1
7,1,2,3,4,5,5,5,8,10
8,1,2,3,4,5,5,5,8,10
9,1,3,2,4,5,2,5,8,10
10,1,3,2,2,4,7,6,6,8
11,2,1,1,1,2,2,2,5,6
12,2,1,4,3,3,1,4,1,5
13,2,2,1,1,2,2,3,3,4
14,2,1,1,1,2,2,3,2,4
15,2,1,4,3,3,1,4,1,5
16,2,1,4,3,3,1,4,2,3
17,1,3,2,2,4,7,1,7,7
18,1,2,3,4,5,5,5,8,10
19,2,1,1,5,6,4,2,5,2
20,1,2,3,4,5,5,5,8,10
21,2,2,3,5,6,4,8,9,2
22,2,1,1,1,2,2,2,3,4
23,2,1,4,3,3,1,2,3,4
24,1,3,2,2,4,7,6,6,8
25,2,1,1,1,1,3,1,2,3
26,2,1,1,1,2,2,3,2,3
27,2,1,4,3,3,1,4,2,3
28,2,1,1,1,2,2,2,5,6
29,2,2,1,5,6,4,2,5,2
30,2,2,3,4,5,5,8,9,1
31,2,1,1,1,2,6,7,4,9
32,2,2,3,4,5,5,8,9,1
33,1,3,2,2,4,7,6,6,8
34,2,1,4,3,3,1,4,1,5
35,2,1,1,1,2,2,3,3,4
36,1,3,2,2,1,3,1,7,7
37,2,1,4,3,3,1,4,1,6
38,2,2,3,4,5,5,8,9,1
39,2,2,3,5,6,5,8,9,1
40,1,3,2,2,4,7,6,6,8
41,2,1,4,3,3,1,4,1,5
42,1,3,2,2,4,7,1,7,7
43,1,3,2,2,1,3,1,7,7
44,2,1,4,3,3,1,4,1,5
45,2,1,1,5,6,4,2,5,2
46,1,3,2,2,4,7,5,8,10
47,2,1,4,3,3,1,4,1,6
48,1,3,2,2,1,3,1,7,7
49,2,1,1,1,2,2,3,3,4
50,2,1,1,1,2,2,3,2,3
