Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.4744442101356384,1.1102230246251565e-16,0.2990042663766199,0.0,1.2713310287924457,0.0,1.0,0.0
3,0.3345733314721847,5.551115123125783e-17,0.19738194942039236,2.7755575615628914e-17,1.6640358035967575,2.220446049250313e-16,1.0,0.0
4,0.3145666696865634,0.00012438417786059505,0.18888738720388423,6.796912064791807e-05,1.569415486089449,0.00011259896515309877,0.9980501618284321,0.007801864959710305
5,0.27416683766274824,0.011096376750985699,0.16571157017606428,0.006218989631288823,1.736226350291699,0.06942816347129155,0.9576868389904929,0.05306490591498133
6,0.30204093877248545,0.0017081164361108182,0.17808741982270349,0.0009287050438943393,1.611219365224777,0.005666876187124417,0.9940758669156446,0.012549265196141031
7,0.26909711278041387,0.0024350722892259955,0.16051676729208034,0.0013869284790102724,1.495298145956273,0.011640695333909394,0.9681111722064505,0.03205603509645114
8,0.21932309713252923,0.006064928959397574,0.13501467480808554,0.003010394219282108,1.6381442807524118,0.016896180730113345,0.9136849182479456,0.051716976305411465
9,0.20803587829711867,0.004761994576037374,0.1278093441281031,0.0023453757336550068,1.7128696736228792,0.013358708051635516,0.9546811719167502,0.035093416054852535
10,0.2146181559502811,0.0023118711829261287,0.1295076166147424,0.0009757761306267618,1.7074212302304046,0.0034512068839431566,0.977639155623966,0.022734503481090216
11,0.1815978376824915,0.005066369502354092,0.10823357735172616,0.002834106577027227,1.7321561461683574,0.011006078386862586,0.9219293945255185,0.03859545144666242
12,0.16998086203609009,0.007543933767228848,0.10244422222270863,0.004575058814092629,1.7251721040740713,0.047170240263012635,0.8534514341961453,0.06906266304719764
13,0.1657086250292034,0.005047455145285285,0.10022841319488572,0.003023541246557748,1.7155105151078276,0.030592616306131123,0.8462110262379047,0.061920890780018174
14,0.16038814831638684,0.008563528310445845,0.09555311840189179,0.004633486739501872,1.7566933287555297,0.055050109569703014,0.8073272731159734,0.06293863596269293
