Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.4969459242069714,5.551115123125783e-17,0.35689015677232183,5.551115123125783e-17,1.1311841940261582,2.220446049250313e-16,1.0,0.0
3,0.3744393340776109,1.1102230246251565e-16,0.21599623201226706,0.0,1.5102741599941683,4.440892098500626e-16,1.0,0.0
4,0.38018252490058274,0.0,0.21520484144230256,0.0,1.3775549320937828,2.082963028648268e-16,1.0,0.0
5,0.32041476047204837,0.0,0.17475974815558334,5.551115123125783e-17,1.60871654979399,0.0,1.0,0.0
6,0.3469724403481554,0.0006011730953497896,0.18974142399893845,0.00041240714728243917,1.461619285956115,0.003830986861988459,0.9995392315742727,0.003225378980090901
7,0.27710883350678545,0.015384408477927906,0.15379606806076318,0.004919605099735821,1.6797304152825787,0.0897801958412935,0.8548003379457698,0.14946980118658248
8,0.2717589465437429,0.012082411770172363,0.14768894411713715,0.003996146847502484,1.6147563196860701,0.010865290758922997,0.9555691573547628,0.04312444332510422
9,0.26458949237006774,0.00941641721788985,0.1471793076274476,0.004713116556073069,1.605844526624815,0.022143797047445696,0.8521206658462117,0.08877496764705937
10,0.2795715351772723,0.0024862677517800756,0.15227063460824905,0.0016378118001960818,1.5281841014049138,0.0168291005315537,0.9596189440874088,0.02575405705805519
11,0.2369872084639308,0.006114024329647519,0.13196153270919272,0.002362554914186561,1.539940717400651,0.013146918033556434,0.9197802339111305,0.04058789074477829
12,0.23087597651160563,0.011003032027823422,0.13283920844643884,0.005947655253511953,1.516975082076425,0.04527881969506028,0.8574316680495742,0.06335637484588282
13,0.22131439462681685,0.011808107644740974,0.12423626650217219,0.007285841939648142,1.529925997868614,0.04782540314857011,0.8011905222090152,0.06699946898203354
14,0.2219343837325455,0.010827098927525503,0.12234067002329382,0.004983213846524786,1.5064172723991913,0.01700026346563161,0.8404930876290999,0.07028550531125337
