Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5033358443563422,0.0,0.3668247734638348,5.551115123125783e-17,1.0896434152661356,0.0,1.0,0.0
3,0.31270183491454073,1.1102230246251565e-16,0.18827213074873167,2.7755575615628914e-17,1.6581991166813963,2.220446049250313e-16,1.0,0.0
4,0.35590685816884415,0.003706345495494173,0.20522480874545773,0.0018403104007209984,1.390936632756122,0.0075616715679157525,0.976928442797938,0.029419151112679814
5,0.31308386140007466,0.001235461678536518,0.1714602492775394,0.0007429800276204285,1.677118359243803,0.00848767601255686,0.9918644725029284,0.014942033421873752
6,0.34099767166032247,0.006226139619480718,0.185201954357996,0.004652608377995962,1.4528767229203843,0.011126596556115,0.9539894911183605,0.031244026028191072
7,0.28725827163125056,0.004816705278180841,0.1505475880070968,0.002774282861114772,1.5230607279399349,0.013487482912703387,0.9407100489113944,0.041259517037782946
8,0.2521116163799477,0.002514104665835846,0.1392657573443126,0.0010375278386595822,1.6852656618671877,0.0144929914957944,0.9589353829576764,0.04374806690250774
9,0.258653220570703,0.004261389270880022,0.1441892064030019,0.002264156614156223,1.6358084596081346,0.03318546650249011,0.8860380140647756,0.05910092369976653
10,0.27843465720414917,0.0034877817992359657,0.15148322199067532,0.0015394626971923027,1.5198079331723744,0.013935414447611894,0.9653492909494283,0.02625576085033888
11,0.24025508530902046,0.013306454353323423,0.1286622032697674,0.0075029890633325136,1.5503512777032267,0.04959412477221076,0.7841225870159954,0.08532028556671507
12,0.19696328855568568,0.006978976055119599,0.11556734815775581,0.003244164660571558,1.5727347598713792,0.01941853964957972,0.8734041315343891,0.058394637406270426
13,0.19721168638607128,0.00882331562250727,0.11596051781307165,0.004463529572730779,1.6157571786678895,0.03316261635084602,0.8291372500785437,0.06559600355300728
14,0.2136466210020747,0.007069278970347744,0.12342179448627688,0.003353342430376735,1.5332381881885004,0.03133801050694437,0.8243670018887412,0.06729730023579948
