,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2,3,2,4,2,2,6,2,3,2,6,2,10
1,2,3,2,4,2,2,6,2,3,2,6,2,8
2,2,3,2,5,4,7,7,7,5,9,9,9,14
3,2,3,2,5,4,7,7,7,5,9,9,10,13
4,2,2,4,3,3,7,7,9,6,3,8,8,12
5,2,2,4,3,3,5,5,3,7,4,7,11,6
6,2,3,3,2,6,4,2,5,10,7,12,6,11
7,2,2,4,3,5,6,4,8,8,5,10,13,7
8,2,2,4,3,5,6,4,8,8,5,10,13,7
9,2,3,3,2,6,4,2,5,10,7,12,6,11
10,1,1,1,1,1,1,3,1,2,1,3,4,2
11,2,3,3,2,6,4,2,5,10,7,12,6,11
12,2,2,4,3,5,6,4,8,8,5,10,13,7
13,1,1,1,1,1,1,3,1,2,1,2,3,1
14,2,2,4,3,3,5,8,9,1,10,1,1,3
15,2,2,4,3,3,5,5,3,7,4,8,8,12
16,1,1,1,1,1,1,3,1,2,11,3,4,2
17,1,1,1,1,1,1,3,1,2,11,3,4,2
18,2,2,4,3,5,6,5,6,4,8,4,5,4
19,2,3,3,5,4,4,2,5,10,7,12,6,14
20,2,2,4,3,3,5,5,3,7,4,7,11,6
21,2,3,3,2,6,4,2,5,10,7,12,6,11
22,1,1,1,1,1,1,3,1,2,1,2,3,1
23,2,2,4,3,3,5,5,6,4,8,4,5,4
24,2,3,3,2,6,3,1,4,9,6,11,12,5
25,1,1,1,1,3,5,8,9,1,11,3,4,8
26,2,2,4,3,3,5,8,9,1,10,1,1,3
27,2,2,4,3,3,5,8,9,1,10,1,1,3
28,2,2,3,2,6,3,1,5,10,7,12,6,11
29,2,3,2,4,2,2,6,2,3,2,5,7,9
30,2,2,4,3,5,6,4,8,8,5,10,13,7
31,2,2,4,3,3,5,8,9,1,10,1,1,3
32,1,1,1,1,1,1,3,1,2,1,3,4,2
33,2,3,2,4,2,2,6,2,3,2,6,2,10
34,2,3,2,5,4,4,2,7,5,9,9,9,14
35,1,1,1,1,1,1,3,1,2,11,3,4,2
36,2,3,2,5,4,7,7,7,5,9,5,7,9
37,2,2,4,3,3,5,5,6,4,8,4,5,4
38,2,3,2,5,4,7,7,7,5,9,9,9,14
39,1,1,1,1,1,1,3,1,2,11,3,4,2
40,2,2,4,3,3,5,8,6,4,8,4,5,4
41,2,3,2,5,4,7,7,7,5,9,9,9,14
42,2,3,2,4,2,2,6,2,3,2,5,7,9
43,2,2,4,3,3,5,5,3,7,4,7,11,6
44,2,3,2,4,2,2,6,7,5,9,5,7,9
45,2,3,2,5,4,7,7,7,5,9,9,9,14
46,2,3,3,2,6,3,1,4,9,6,11,12,5
47,2,2,4,5,4,7,7,9,6,3,8,8,12
48,2,3,2,5,4,7,7,7,5,9,9,9,10
49,2,3,2,3,3,5,8,9,1,11,6,2,8
50,2,3,3,2,6,4,2,5,10,7,12,6,11
51,1,1,1,1,1,1,3,1,2,1,2,3,1
52,2,3,2,4,2,2,6,2,3,2,6,2,10
53,2,3,3,2,6,3,1,4,9,6,11,12,5
54,1,1,1,1,1,1,3,1,2,1,3,4,2
55,2,3,2,5,4,7,7,7,5,9,9,9,14
56,2,3,2,5,4,7,7,7,5,9,9,10,13
57,2,2,4,3,5,6,4,8,8,5,10,13,7
58,2,3,2,4,2,2,6,2,3,2,5,7,9
59,2,2,4,3,3,5,5,6,4,8,4,5,4
60,2,2,4,3,3,5,5,6,4,8,4,5,4
61,2,2,4,3,5,6,4,6,4,8,4,5,4
62,1,1,1,1,1,1,3,1,2,1,2,3,1
63,2,2,4,3,5,6,4,8,8,5,10,13,7
64,2,2,4,5,3,7,8,9,6,3,8,8,12
65,2,2,3,2,6,3,1,4,9,6,11,13,7
66,2,2,4,3,3,5,8,9,6,3,8,8,12
67,2,2,4,3,3,5,5,6,4,8,4,5,4
68,2,2,4,3,5,6,4,8,8,5,10,13,7
69,2,3,3,2,6,4,2,5,10,7,12,6,11
70,1,1,1,1,1,1,3,1,2,1,3,4,2
71,2,2,4,3,3,5,5,3,7,4,7,11,6
72,2,3,2,5,4,7,7,7,6,3,9,10,13
73,2,2,4,3,5,6,4,8,8,5,10,13,7
74,2,3,3,2,6,3,1,4,9,6,11,12,5
75,2,3,2,5,4,7,7,7,6,3,8,10,12
76,2,2,4,3,4,7,7,9,6,3,8,8,12
77,2,2,4,3,3,5,5,3,7,4,7,11,6
78,2,3,3,2,6,3,1,4,9,6,11,12,5
79,2,3,2,4,2,2,6,2,3,2,5,7,9
80,1,1,1,1,1,1,3,1,2,1,2,3,1
