Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.4744442101356384,1.1102230246251565e-16,0.2990042663766199,0.0,1.2713310287924457,0.0,1.0,0.0
3,0.2670679894401533,0.0,0.16580702791634516,0.0,1.9243490214463284,4.440892098500626e-16,1.0,0.0
4,0.28081437687881333,0.004188552444183872,0.16868664848583914,0.002565604120256422,1.683345173130707,0.013768405000817226,0.9763916088154707,0.0247269433907741
5,0.24633750440860658,0.003053688618931005,0.1516733901162968,0.001026630055730044,1.7816851023842144,0.006259388678417668,0.9855751844149876,0.03239633761007536
6,0.2442955279747985,0.006153997031728344,0.14675032271344116,0.003194486658480934,1.8544507443124432,0.02578701213183536,0.991469870054792,0.03361130872798397
7,0.164365754058967,0.0017826336089875145,0.10878496716644953,0.001350391168702819,1.8353320441730665,0.021627464451010946,0.9666411371527068,0.03929553484338808
8,0.20096866485634649,0.003478780208175546,0.1250784931246459,0.0019484362423813763,1.715762425865173,0.034653542992143925,0.9670014515503373,0.031668271051416105
9,0.19004239159679875,0.0035726056597380576,0.11715878682474862,0.0015562622844452656,1.7578636682945665,0.023899115991845642,0.9716991138348055,0.022231616171927746
10,0.15855075296026316,0.002506896411151626,0.09656614722176612,0.0009583494058640478,1.7885211232296672,0.01728729078381694,0.9810021898724286,0.01838836984989794
11,0.1440215057499423,0.01914236260386413,0.08995212501055679,0.010779478959000922,1.7432479010316753,0.05093516974319985,0.8206303144629511,0.07635229131606555
12,0.16545800557804366,0.00836550890870328,0.10120501345524213,0.004191309809012568,1.7028026288453035,0.034241393619165214,0.855147758809906,0.09637675963231361
13,0.16146862210365126,0.009300578348071877,0.0984282429992283,0.004070367215190438,1.7135800170219049,0.02000254425600331,0.8854899263462912,0.04844126527495909
14,0.14910804489684393,0.005134360314573219,0.09230426454357976,0.0023635049880743188,1.6789449682980762,0.012297825491565315,0.9607975611862717,0.027169939813909205
