Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.46597807061995355,5.551115123125783e-17,0.29207091722821243,5.551115123125783e-17,1.319823093201635,2.220446049250313e-16,1.0,0.0
3,0.3452511432016976,5.551115123125783e-17,0.20366461193915852,2.7755575615628914e-17,1.6403955384710383,0.0,1.0,0.0
4,0.30390949215182966,0.0,0.1814688007922815,2.7755575615628914e-17,1.6030496576078554,6.661338147750939e-16,1.0,0.0
5,0.2651797426107317,0.0004791846576247472,0.15933400964591754,0.00033663462105912594,1.7638911192573539,0.0016594087182072988,0.9988597342255267,0.005615748399619358
6,0.2893357619055703,0.005752401905906578,0.17092319397186617,0.003208617659031058,1.6373729347108401,0.0120405872408365,0.9538995347834285,0.034705056377111264
7,0.2562517179254454,0.011297898276354468,0.15125522406828076,0.006053513426473941,1.6608127535118549,0.038492520446944525,0.9631861214980403,0.06199890731430496
8,0.21543570519195565,0.0014788513226574797,0.1305121338678156,0.0007230500231457772,1.740827650770341,0.016885696639950196,0.9870478523999937,0.017452299650468114
9,0.21482624188359606,0.007751080928470654,0.1290274146645085,0.003821348004627361,1.702040307297117,0.0482272173811411,0.8122639630338884,0.0801372697280242
10,0.20646151557500844,0.005192475161593519,0.12428147574509853,0.0032925656432632655,1.7097358956606559,0.03143587402799728,0.8369649974011227,0.07618726294679579
11,0.18713421041902453,0.007910271959318411,0.11232381515450697,0.004480538908256635,1.7061064615710517,0.032338388943324706,0.7986085608920527,0.08906417596006844
12,0.17480917836488635,0.013568066884953276,0.10576284110090889,0.007285027991032183,1.7302134574534682,0.030060672603308768,0.7706733545303011,0.08458240010534629
13,0.17977065793496638,0.010456304363708938,0.10790134576586415,0.005847704594853187,1.7185646479434533,0.025076522902297206,0.8197497687417719,0.07334620966817225
14,0.16536736299288607,0.016737084426463746,0.09787328974988664,0.008198138459761134,1.7059088605220865,0.03671368594960899,0.7569616340099028,0.07793106250723206
