Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5033358443563426,1.1102230246251565e-16,0.3270293405558863,5.551115123125783e-17,1.0954839515389716,2.220446049250313e-16,1.0,0.0
3,0.3725629686179582,1.1102230246251565e-16,0.22649517757194487,2.7755575615628914e-17,1.5114341771966702,2.220446049250313e-16,1.0,0.0
4,0.37348248427413916,1.6653345369377348e-16,0.22984751208858953,2.7755575615628914e-17,1.3394809193887165,4.864753555590494e-16,1.0,0.0
5,0.3022955478900059,0.0001258714128052151,0.18496920097399716,0.00028342875146073957,1.538159680056891,0.0032395633490623866,0.9890876622514818,0.016741313445275373
6,0.32168237345628276,0.004568035308393035,0.19470750714223356,0.002517575214216765,1.496727038159527,0.015141389573084056,0.9830329381716009,0.022498901255623375
7,0.26832023952741135,0.01298851081512154,0.1630698094472421,0.007459171521278656,1.6983451125042635,0.08734568113303878,0.770885884572453,0.12460029230951102
8,0.2764900538359754,0.007269144360537348,0.1669478853719867,0.0036202755241333093,1.6242327873295854,0.009762595949893293,0.9159464176939608,0.05157866001057489
9,0.2736133403086425,0.004301654828109005,0.1671960533907871,0.002349455659457423,1.5143294653383195,0.015579424938175362,0.916982114290611,0.051221189002775745
10,0.27900007582430575,0.016168784406998434,0.1688966471005104,0.009999909136929679,1.4767982103077417,0.017531090557124027,0.9394292937837339,0.05770632804442617
11,0.2593760294109413,0.0024831953462576863,0.15427409476704088,0.0016557612956746115,1.492260219678635,0.0043244079312091755,0.9890666914664792,0.01673918917130501
12,0.2261322596361479,0.0062557702523295304,0.13317828515803387,0.004230116174109223,1.569002086854011,0.012428070284343598,0.9379314962766823,0.0452751763751514
13,0.20970242115628188,0.01060185364621361,0.12358159180445102,0.005958121062742812,1.5896536960238137,0.031169881721085955,0.8525378814967078,0.06065534238015672
14,0.21122503274846732,0.011965005372780148,0.12600660802327565,0.00665939885100717,1.5213040354052063,0.02349265857827271,0.8680215285744624,0.05826023637523782
