Number of clusters,Silhouette_mean (cosine),Silhouette_std (cosine),Silhouette_mean (euclidean),Silhouette_std (euclidean),DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std
2,0.5033358443563422,0.0,0.33022206574769003,5.551115123125783e-17,1.1218889365032627,2.220446049250313e-16,1.0,0.0
3,0.3261127422507847,5.551115123125783e-17,0.19741399776343763,2.7755575615628914e-17,1.680220404528087,0.0,1.0,0.0
4,0.37869033921909545,0.0003930973077384133,0.21798333554486746,0.00018276112291928102,1.3856628665134572,0.0001697266836350494,0.999185461638146,0.0057017685329771315
5,0.31920115064915067,0.00028923472157477994,0.17782473679307798,0.000142842049145772,1.6391708600576342,0.0028358005340368662,0.9980448529347187,0.0078231073748197
6,0.28382521212871736,0.0017115464862260136,0.1652296085518551,0.0009425058342139406,1.7868310470068738,0.0022032426964209957,0.9921277367303928,0.01445300645262589
7,0.22693933446195821,0.0036155519600402117,0.15863781375667532,0.0018660609381167894,1.5354078260811832,0.017616085853017813,0.934511773109801,0.05209799850391889
8,0.2629907323765524,0.0017392882662484442,0.17415593660014564,0.0005630936359816642,1.5132018808847079,0.005273890433647763,0.9887024544320435,0.016145096930524464
9,0.290461500384659,0.005280036815514952,0.1809446830252356,0.0033184088286115866,1.549687233866581,0.026644096678874542,0.948570683126739,0.04614644064361437
10,0.265299469614394,0.016455179307015268,0.16098262388412243,0.009754994821704829,1.4748244692042904,0.018244538600531643,0.8981909207567016,0.07286900657917639
11,0.23967316576764028,0.00038655613422788383,0.15128509010575752,0.0005610065338523092,1.4842790179149297,0.005292943680903325,0.983309219567281,0.020357204077269545
12,0.23715527373135634,0.0027545058411307362,0.14280267870274366,0.0010086516634090984,1.506167481148925,0.014633953191237649,0.9458096485093699,0.03864864869118793
13,0.23445724506554588,0.009618462036546411,0.14587821240388307,0.004462843953700065,1.4477885832499282,0.030402242488073362,0.8813199320571834,0.058934628878036875
14,0.2096700628258643,0.006054455439653082,0.13875510248815182,0.0038043638839819413,1.4872675664590957,0.014454624582293619,0.8841395261339402,0.05338740970433763
