,2,3,4,5,6,7,8,9,10
0,1,3,4,5,3,5,8,6,4
1,2,3,4,5,1,3,5,1,4
2,1,3,4,3,3,3,3,3,2
3,2,3,1,2,5,3,7,5,9
4,2,3,4,3,6,3,5,2,4
5,2,3,4,1,3,4,5,9,10
6,1,3,4,3,6,3,8,9,3
7,2,3,4,1,2,4,1,9,2
8,1,3,2,4,1,1,4,7,1
9,2,3,4,3,2,5,8,1,1
10,2,2,3,1,2,3,8,6,8
11,2,2,4,3,3,5,4,7,7
12,2,3,4,5,3,3,4,8,3
13,1,3,4,5,1,2,2,6,8
14,2,3,4,2,6,7,8,9,7
15,2,3,4,1,6,7,6,1,9
16,2,3,4,5,2,1,8,5,1
17,2,3,4,3,6,5,2,3,10
18,2,3,4,5,3,5,4,2,4
19,2,3,4,5,3,7,4,8,10
20,2,3,4,5,3,3,4,3,4
21,1,3,2,3,5,1,8,1,7
22,1,3,4,3,1,4,3,8,8
23,2,3,1,3,1,5,7,7,6
24,2,3,4,3,6,3,3,8,5
25,2,3,3,5,4,1,2,5,2
26,2,3,4,1,4,7,4,7,8
27,1,3,4,5,5,7,8,9,4
28,2,3,4,5,5,7,1,5,8
29,2,3,4,3,3,5,6,3,3
30,2,2,1,5,5,4,8,4,4
31,1,3,2,5,2,4,4,9,7
32,1,3,1,1,5,1,8,4,4
33,2,1,4,5,3,4,4,9,7
34,2,3,3,1,1,3,3,4,2
35,1,3,3,1,5,4,6,6,8
36,2,2,4,3,2,2,5,8,6
37,2,3,4,1,6,3,3,3,2
38,1,3,4,4,6,7,7,5,7
39,2,3,4,2,5,7,8,5,2
40,1,3,4,4,2,7,6,3,7
41,2,3,4,3,4,1,8,1,8
42,2,1,4,1,4,7,3,1,8
43,2,2,4,1,3,1,2,2,7
44,2,3,4,3,3,3,4,9,3
45,2,2,4,2,3,7,4,6,9
46,2,3,4,3,5,2,2,4,2
47,2,3,4,1,6,3,3,2,3
48,1,3,2,2,2,4,4,9,2
49,2,3,4,5,1,5,4,8,10
50,2,3,4,3,5,7,8,2,4
51,1,3,4,3,6,2,8,5,4
52,2,3,4,1,4,2,8,4,5
53,2,3,4,3,5,4,3,4,5
54,1,3,4,1,1,3,8,9,3
55,2,3,4,5,3,2,4,8,4
56,2,1,4,5,1,2,3,2,7
57,2,3,4,1,2,1,8,1,8
58,2,2,4,5,4,4,8,9,7
59,2,3,4,5,2,3,6,6,7
60,2,2,4,1,3,3,2,5,7
61,1,3,4,3,1,7,8,3,1
62,2,3,4,5,1,5,5,5,6
63,2,3,3,3,6,5,1,1,10
64,2,1,4,5,1,3,2,5,5
65,2,3,4,3,2,4,8,2,7
66,2,1,4,5,6,3,4,3,8
67,2,3,4,1,3,2,6,4,5
68,2,3,4,5,1,6,8,9,1
69,1,3,2,3,3,4,4,1,3
70,1,3,4,5,1,6,8,1,6
71,2,3,4,1,3,7,6,3,3
72,2,3,4,5,3,7,4,7,7
73,2,3,2,3,6,7,3,8,8
74,1,3,1,1,6,3,3,6,4
75,2,3,1,5,4,5,6,3,4
76,2,3,3,3,2,6,8,5,1
77,2,3,4,5,2,7,1,8,10
78,2,3,4,4,4,7,2,2,3
79,1,3,4,5,4,5,6,5,3
80,2,2,4,5,5,5,6,4,3
81,2,1,3,3,4,7,8,7,9
82,2,3,4,3,4,7,2,4,2
83,2,3,4,3,3,7,7,5,8
84,2,3,4,1,3,2,6,6,10
85,2,3,4,5,4,5,4,4,8
86,2,3,3,2,2,6,6,3,2
87,2,3,4,2,1,2,2,5,2
88,2,3,3,1,4,4,2,1,10
89,2,2,3,5,3,7,4,3,8
90,2,3,2,1,2,7,6,6,5
91,2,3,4,5,3,6,2,4,4
92,2,3,4,3,5,2,2,8,5
93,2,3,4,1,3,7,8,1,9
94,1,3,4,1,5,4,3,6,9
95,2,3,4,3,5,5,8,5,2
96,2,3,2,3,5,1,2,6,6
97,2,2,4,1,4,2,2,5,8
98,2,3,2,3,3,4,2,1,6
99,2,3,2,3,1,1,1,1,3
